Season,Player,Team,Pos,name,GSIS_ID,name_orig,name_pos,name_pos_team
2016,Russell Shepard,TB,WR,Russell Shepard,00-0030147,R.Shepard,"Russell Shepard, WR","Russell Shepard, WR, TB"
2016,Russell Wilson,SEA,QB,Russell Wilson,00-0029263,R.Wilson,"Russell Wilson, QB","Russell Wilson, QB, SEA"
2016,Ryan Fitzpatrick,NYJ,QB,Ryan Fitzpatrick,00-0023682,R.Fitzpatrick,"Ryan Fitzpatrick, QB","Ryan Fitzpatrick, QB, NYJ"
2016,Ryan Grant,WAS,WR,Ryan Grant,00-0031068,R.Grant,"Ryan Grant, WR","Ryan Grant, WR, WAS"
2016,Ryan Griffin,HOU,TE,Ryan Griffin,00-0030108,R.Griffin,"Ryan Griffin, TE","Ryan Griffin, TE, HOU"
2016,Ryan Hewitt,CIN,TE,Ryan Hewitt,00-0030780,R.Hewitt,"Ryan Hewitt, TE","Ryan Hewitt, TE, CIN"
2016,Ryan Mallett,BAL,QB,Ryan Mallett,00-0028012,R.Mallett,"Ryan Mallett, QB","Ryan Mallett, QB, BAL"
2016,Ryan Mathews,PHI,RB,Ryan Mathews,00-0027864,R.Mathews,"Ryan Mathews, RB","Ryan Mathews, RB, PHI"
2016,Ryan Tannehill,MIA,QB,Ryan Tannehill,00-0029701,R.Tannehill,"Ryan Tannehill, QB","Ryan Tannehill, QB, MIA"
2016,Sam Bradford,MIN,QB,Sam Bradford,00-0027854,S.Bradford,"Sam Bradford, QB","Sam Bradford, QB, MIN"
2016,Sammie Coates,PIT,WR,Sammie Coates,00-0032166,S.Coates,"Sammie Coates, WR","Sammie Coates, WR, PIT"
2016,Sammy Watkins,BUF,WR,Sammy Watkins,00-0031325,S.Watkins,"Sammy Watkins, WR","Sammy Watkins, WR, BUF"
2016,Scott Tolzien,IND,QB,Scott Tolzien,00-0028595,S.Tolzien,"Scott Tolzien, QB","Scott Tolzien, QB, IND"
2016,Sean Mannion,LA,QB,Sean Mannion,00-0032245,S.Mannion,"Sean Mannion, QB","Sean Mannion, QB, LA"
2016,Seth DeValve,CLE,TE,Seth DeValve,00-0033080,S.DeValve,"Seth DeValve, TE","Seth DeValve, TE, CLE"
2016,Seth Roberts,OAK,WR,Seth Roberts,00-0031166,S.Roberts,"Seth Roberts, WR","Seth Roberts, WR, OAK"
2016,Shane Vereen,NYG,RB,Shane Vereen,00-0027994,S.Vereen,"Shane Vereen, RB","Shane Vereen, RB, NYG"
2016,Shane Wynn,JAX,WR,Shane Wynn,00-0031684,S.Wynn,"Shane Wynn, WR","Shane Wynn, WR, JAX"
2016,Shaun Draughn,SF,RB,Shaun Draughn,00-0028202,S.Draughn,"Shaun Draughn, RB","Shaun Draughn, RB, SF"
2016,Shaun Hill,MIN,QB,Shaun Hill,00-0020679,S.Hill,"Shaun Hill, QB","Shaun Hill, QB, MIN"
2016,Spencer Ware,KC,RB,Spencer Ware,00-0030414,S.Ware,"Spencer Ware, RB","Spencer Ware, RB, KC"
2016,Stefon Diggs,MIN,WR,Stefon Diggs,00-0031588,S.Diggs,"Stefon Diggs, WR","Stefon Diggs, WR, MIN"
2016,Stepfan Taylor,ARI,RB,Stepfan Taylor,00-0030282,S.Taylor,"Stepfan Taylor, RB","Stepfan Taylor, RB, ARI"
2016,Stephen Anderson,HOU,TE,Stephen Anderson,00-0032725,S.Anderson,"Stephen Anderson, TE","Stephen Anderson, TE, HOU"
2016,Sterling Shepard,NYG,WR,Sterling Shepard,00-0032385,S.Shepard,"Sterling Shepard, WR","Sterling Shepard, WR, NYG"
2016,Stevan Ridley,ATL,RB,Stevan Ridley,00-0028011,S.Ridley,"Stevan Ridley, RB","Stevan Ridley, RB, ATL"
2016,Steve Smith,BAL,WR,Steve Smith,00-0020337,S.Smith,"Steve Smith, WR","Steve Smith, WR, BAL"
2016,T.J. Jones,DET,WR,T.J. Jones,00-0031189,T.Jones,"T.J. Jones, WR","T.J. Jones, WR, DET"
2016,T.J. Yeldon,JAX,RB,T.J. Yeldon,00-0032209,T.Yeldon,"T.J. Yeldon, RB","T.J. Yeldon, RB, JAX"
2016,T.Y. Hilton,IND,WR,T.Y. Hilton,00-0029608,T.Hilton,"T.Y. Hilton, WR","T.Y. Hilton, WR, IND"
2016,Taiwan Jones,OAK,RB,Taiwan Jones,00-0028063,T.Jones,"Taiwan Jones, RB","Taiwan Jones, RB, OAK"
2016,Tajae Sharpe,TEN,WR,Tajae Sharpe,00-0032778,T.Sharpe,"Tajae Sharpe, WR","Tajae Sharpe, WR, TEN"
2016,Tanner McEvoy,SEA,WR,Tanner McEvoy,00-0032475,T.McEvoy,"Tanner McEvoy, WR","Tanner McEvoy, WR, SEA"
2016,Tavarres King,NYG,WR,Tavarres King,00-0030091,T.King,"Tavarres King, WR","Tavarres King, WR, NYG"
2016,Tavon Austin,LA,WR,Tavon Austin,00-0030525,T.Austin,"Tavon Austin, WR","Tavon Austin, WR, LA"
2016,Taylor Gabriel,ATL,WR,Taylor Gabriel,00-0031228,T.Gabriel,"Taylor Gabriel, WR","Taylor Gabriel, WR, ATL"
2016,Ted Ginn,CAR,WR,Ted Ginn,00-0025396,T.Ginn,"Ted Ginn, WR","Ted Ginn, WR, CAR"
2016,Terrance West,BAL,RB,Terrance West,00-0031375,T.West,"Terrance West, RB","Terrance West, RB, BAL"
2016,Terrance Williams,DAL,WR,Terrance Williams,00-0030542,T.Williams,"Terrance Williams, WR","Terrance Williams, WR, DAL"
2016,Terrell Watson,PHI,RB,Terrell Watson,00-0031793,T.Watson,"Terrell Watson, RB","Terrell Watson, RB, PHI"
2016,Terrelle Pryor,CLE,WR,Terrelle Pryor,00-0028825,T.Pryor,"Terrelle Pryor, WR","Terrelle Pryor, WR, CLE"
2016,Terrence Magee,SEA,RB,Terrence Magee,00-0031768,T.Magee,"Terrence Magee, RB","Terrence Magee, RB, SEA"
2016,Terron Ward,ATL,RB,Terron Ward,00-0031682,T.Ward,"Terron Ward, RB","Terron Ward, RB, ATL"
2016,Tevin Coleman,ATL,RB,Tevin Coleman,00-0032058,T.Coleman,"Tevin Coleman, RB","Tevin Coleman, RB, ATL"
2016,Theo Riddick,DET,RB,Theo Riddick,00-0030107,T.Riddick,"Theo Riddick, RB","Theo Riddick, RB, DET"
2016,Thomas Rawls,SEA,RB,Thomas Rawls,00-0031897,T.Rawls,"Thomas Rawls, RB","Thomas Rawls, RB, SEA"
2016,Tim Hightower,NO,RB,Tim Hightower,00-0026289,T.Hightower,"Tim Hightower, RB","Tim Hightower, RB, NO"
2016,Todd Gurley,LA,RB,Todd Gurley,00-0032241,T.Gurley,"Todd Gurley, RB","Todd Gurley, RB, LA"
2016,Tom Brady,NE,QB,Tom Brady,00-0019596,T.Brady,"Tom Brady, QB","Tom Brady, QB, NE"
2016,Tom Savage,HOU,QB,Tom Savage,00-0031064,T.Savage,"Tom Savage, QB","Tom Savage, QB, HOU"
2016,Tommylee Lewis,NO,WR,Tommylee Lewis,00-0032881,T.Lewis,"Tommylee Lewis, WR","Tommylee Lewis, WR, NO"
2016,Tony Romo,DAL,QB,Tony Romo,00-0021678,T.Romo,"Tony Romo, QB","Tony Romo, QB, DAL"
2016,Tony Washington,JAX,WR,Tony Washington,00-0030856,T.Washington,"Tony Washington, WR","Tony Washington, WR, JAX"
2016,Torrey Smith,SF,WR,Torrey Smith,00-0027996,T.Smith,"Torrey Smith, WR","Torrey Smith, WR, SF"
2016,Travaris Cadet,NO,RB,Travaris Cadet,00-0029205,T.Cadet,"Travaris Cadet, RB","Travaris Cadet, RB, NO"
2016,Travis Kelce,KC,TE,Travis Kelce,00-0030506,T.Kelce,"Travis Kelce, TE","Travis Kelce, TE, KC"
2016,Trevone Boykin,SEA,QB,Trevone Boykin,00-0032462,T.Boykin,"Trevone Boykin, QB","Trevone Boykin, QB, SEA"
2016,Trevor Davis,GB,WR,Trevor Davis,00-0032423,T.Davis,"Trevor Davis, WR","Trevor Davis, WR, GB"
2016,Trevor Siemian,DEN,QB,Trevor Siemian,00-0032156,T.Siemian,"Trevor Siemian, QB","Trevor Siemian, QB, DEN"
2016,Trey Burton,PHI,TE,Trey Burton,00-0030710,T.Burton,"Trey Burton, TE","Trey Burton, TE, PHI"
2016,Troy Niklas,ARI,TE,Troy Niklas,00-0031044,T.Niklas,"Troy Niklas, TE","Troy Niklas, TE, ARI"
2016,Troymaine Pope,SEA,RB,Troymaine Pope,00-0033164,T.Pope,"Troymaine Pope, RB","Troymaine Pope, RB, SEA"
2016,Ty Montgomery,GB,RB,Ty Montgomery,00-0032200,T.Montgomery,"Ty Montgomery, RB","Ty Montgomery, RB, GB"
2016,Tyler Boyd,CIN,WR,Tyler Boyd,00-0033009,T.Boyd,"Tyler Boyd, WR","Tyler Boyd, WR, CIN"
2016,Tyler Eifert,CIN,TE,Tyler Eifert,00-0030549,T.Eifert,"Tyler Eifert, TE","Tyler Eifert, TE, CIN"
2016,Tyler Ervin,HOU,RB,Tyler Ervin,00-0032404,T.Ervin,"Tyler Ervin, RB","Tyler Ervin, RB, HOU"
2016,Tyler Higbee,LA,TE,Tyler Higbee,00-0033110,T.Higbee,"Tyler Higbee, TE","Tyler Higbee, TE, LA"
2016,Tyler Kroft,CIN,TE,Tyler Kroft,00-0032214,T.Kroft,"Tyler Kroft, TE","Tyler Kroft, TE, CIN"
2016,Tyler Lockett,SEA,WR,Tyler Lockett,00-0032211,T.Lockett,"Tyler Lockett, WR","Tyler Lockett, WR, SEA"
2016,Tyreek Hill,KC,WR,Tyreek Hill,00-0033040,T.Hill,"Tyreek Hill, WR","Tyreek Hill, WR, KC"
2016,Tyrod Taylor,BUF,QB,Tyrod Taylor,00-0028118,T.Taylor,"Tyrod Taylor, QB","Tyrod Taylor, QB, BUF"
2016,Vance McDonald,SF,TE,Vance McDonald,00-0030470,V.McDonald,"Vance McDonald, TE","Vance McDonald, TE, SF"
2016,Vernon Davis,WAS,TE,Vernon Davis,00-0024221,V.Davis,"Vernon Davis, TE","Vernon Davis, TE, WAS"
2016,Victor Cruz,NYG,WR,Victor Cruz,00-0027265,V.Cruz,"Victor Cruz, WR","Victor Cruz, WR, NYG"
2016,Vincent Jackson,TB,WR,Vincent Jackson,00-0023496,V.Jackson,"Vincent Jackson, WR","Vincent Jackson, WR, TB"
2016,Virgil Green,DEN,TE,Virgil Green,00-0028142,V.Green,"Virgil Green, TE","Virgil Green, TE, DEN"
2016,Walt Powell,BUF,WR,Walt Powell,00-0031268,W.Powell,"Walt Powell, WR","Walt Powell, WR, BUF"
2016,Wendall Williams,HOU,WR,Wendall Williams,00-0032739,W.Williams,"Wendall Williams, WR","Wendall Williams, WR, HOU"
2016,Wendell Smallwood,PHI,RB,Wendell Smallwood,00-0032782,W.Smallwood,"Wendell Smallwood, RB","Wendell Smallwood, RB, PHI"
2016,Will Fuller,HOU,WR,Will Fuller,00-0033127,W.Fuller,"Will Fuller, WR","Will Fuller, WR, HOU"
2016,Will Tukuafu,SEA,FB,Will Tukuafu,00-0027905,W.Tukuafu,"Will Tukuafu, FB","Will Tukuafu, FB, SEA"
2016,Will Tye,NYG,TE,Will Tye,00-0032004,W.Tye,"Will Tye, TE","Will Tye, TE, NYG"
2016,Willie Snead,NO,WR,Willie Snead,00-0030663,W.Snead,"Willie Snead, WR","Willie Snead, WR, NO"
2016,Xavier Grimble,PIT,TE,Xavier Grimble,00-0031035,X.Grimble,"Xavier Grimble, TE","Xavier Grimble, TE, PIT"
2016,Zach Ertz,PHI,TE,Zach Ertz,00-0030061,Z.Ertz,"Zach Ertz, TE","Zach Ertz, TE, PHI"
2016,Zach Line,MIN,FB,Zach Line,00-0029931,Z.Line,"Zach Line, FB","Zach Line, FB, MIN"
2016,Zach Miller,CHI,TE,Zach Miller,00-0027125,Z.Miller,"Zach Miller, TE","Zach Miller, TE, CHI"
2016,Zach Zenner,DET,FB,Zach Zenner,00-0031665,Z.Zenner,"Zach Zenner, FB","Zach Zenner, FB, DET"
2018,A.J. Derby,MIA,TE,A.J. Derby,00-0031609,A.Derby,"A.J. Derby, TE","A.J. Derby, TE, MIA"
2018,A.J. Green,CIN,WR,A.J. Green,00-0027942,A.Green,"A.J. Green, WR","A.J. Green, WR, CIN"
2018,Aaron Jones,GB,RB,Aaron Jones,00-0033293,A.Jones,"Aaron Jones, RB","Aaron Jones, RB, GB"
2018,Aaron Rodgers,GB,QB,Aaron Rodgers,00-0023459,A.Rodgers,"Aaron Rodgers, QB","Aaron Rodgers, QB, GB"
2018,Adam Humphries,TB,WR,Adam Humphries,00-0032009,A.Humphries,"Adam Humphries, WR","Adam Humphries, WR, TB"
2018,Adam Thielen,MIN,WR,Adam Thielen,00-0030035,A.Thielen,"Adam Thielen, WR","Adam Thielen, WR, MIN"
2018,Adrian Peterson,WAS,RB,Adrian Peterson,00-0025394,A.Peterson,"Adrian Peterson, RB","Adrian Peterson, RB, WAS"
2018,Alan Cross,TB,TE,Alan Cross,00-0032745,A.Cross,"Alan Cross, TE","Alan Cross, TE, TB"
2018,Albert Wilson,MIA,WR,Albert Wilson,00-0030669,A.Wilson,"Albert Wilson, WR","Albert Wilson, WR, MIA"
2018,Aldrick Robinson,MIN,WR,Aldrick Robinson,00-0028116,A.Robinson,"Aldrick Robinson, WR","Aldrick Robinson, WR, MIN"
2018,Alex Armah,CAR,FB,Alex Armah,00-0033296,A.Armah,"Alex Armah, FB","Alex Armah, FB, CAR"
2018,Alex Collins,BAL,RB,Alex Collins,00-0032426,A.Collins,"Alex Collins, RB","Alex Collins, RB, BAL"
2018,Alex Erickson,CIN,WR,Alex Erickson,00-0032543,A.Erickson,"Alex Erickson, WR","Alex Erickson, WR, CIN"
2018,Alex Smith,WAS,QB,Alex Smith,00-0023436,A.Smith,"Alex Smith, QB","Alex Smith, QB, WAS"
2018,Alfred Blue,HOU,RB,Alfred Blue,00-0031075,A.Blue,"Alfred Blue, RB","Alfred Blue, RB, HOU"
2018,Alfred Morris,SF,RB,Alfred Morris,00-0029141,A.Morris,"Alfred Morris, RB","Alfred Morris, RB, SF"
2018,Allen Hurns,DAL,WR,Allen Hurns,00-0030821,A.Hurns,"Allen Hurns, WR","Allen Hurns, WR, DAL"
2018,Allen Robinson,CHI,WR,Allen Robinson,00-0031428,A.Robinson,"Allen Robinson, WR","Allen Robinson, WR, CHI"
2018,Alshon Jeffery,PHI,WR,Alshon Jeffery,00-0029137,A.Jeffery,"Alshon Jeffery, WR","Alshon Jeffery, WR, PHI"
2018,Alvin Kamara,NO,RB,Alvin Kamara,00-0033906,A.Kamara,"Alvin Kamara, RB","Alvin Kamara, RB, NO"
2018,Amari Cooper,OAK,WR,Amari Cooper,00-0031544,A.Cooper,"Amari Cooper, WR","Amari Cooper, WR, OAK"
2018,Andre Holmes,BUF,WR,Andre Holmes,00-0028263,A.Holmes,"Andre Holmes, WR","Andre Holmes, WR, BUF"
2018,Andrew Luck,IND,QB,Andrew Luck,00-0029668,A.Luck,"Andrew Luck, QB","Andrew Luck, QB, IND"
2018,Andy Dalton,CIN,QB,Andy Dalton,00-0027973,A.Dalton,"Andy Dalton, QB","Andy Dalton, QB, CIN"
2018,Andy Janovich,DEN,FB,Andy Janovich,00-0032956,A.Janovich,"Andy Janovich, FB","Andy Janovich, FB, DEN"
2018,Anthony Miller,CHI,WR,Anthony Miller,00-0034353,A.Miller,"Anthony Miller, WR","Anthony Miller, WR, CHI"
2018,Antonio Brown,PIT,WR,Antonio Brown,00-0027793,A.Brown,"Antonio Brown, WR","Antonio Brown, WR, PIT"
2018,Antonio Callaway,CLE,WR,Antonio Callaway,00-0034772,A.Callaway,"Antonio Callaway, WR","Antonio Callaway, WR, CLE"
2018,Antonio Gates,LAC,TE,Antonio Gates,00-0021547,A.Gates,"Antonio Gates, TE","Antonio Gates, TE, LAC"
2018,Antony Auclair,TB,TE,Antony Auclair,00-0033421,A.Auclair,"Antony Auclair, TE","Antony Auclair, TE, TB"
2018,Austin Carr,NO,WR,Austin Carr,00-0033382,A.Carr,"Austin Carr, WR","Austin Carr, WR, NO"
2018,Austin Ekeler,LAC,RB,Austin Ekeler,00-0033699,A.Ekeler,"Austin Ekeler, RB","Austin Ekeler, RB, LAC"
2018,Austin Hooper,ATL,TE,Austin Hooper,00-0032392,A.Hooper,"Austin Hooper, TE","Austin Hooper, TE, ATL"
2018,Austin Seferian-Jenkins,JAX,TE,Austin Seferian-Jenkins,00-0031418,A.Seferian-Jenkins,"Austin Seferian-Jenkins, TE","Austin Seferian-Jenkins, TE, JAX"
2018,Baker Mayfield,CLE,QB,Baker Mayfield,00-0034855,B.Mayfield,"Baker Mayfield, QB","Baker Mayfield, QB, CLE"
2018,Ben Roethlisberger,PIT,QB,Ben Roethlisberger,00-0022924,B.Roethlisberger,"Ben Roethlisberger, QB","Ben Roethlisberger, QB, PIT"
2018,Benjamin Watson,NO,TE,Benjamin Watson,00-0022943,B.Watson,"Benjamin Watson, TE","Benjamin Watson, TE, NO"
2018,Benny Cunningham,CHI,RB,Benny Cunningham,00-0029795,B.Cunningham,"Benny Cunningham, RB","Benny Cunningham, RB, CHI"
2018,Bilal Powell,NYJ,RB,Bilal Powell,00-0028064,B.Powell,"Bilal Powell, RB","Bilal Powell, RB, NYJ"
2018,Blaine Gabbert,TEN,QB,Blaine Gabbert,00-0027948,B.Gabbert,"Blaine Gabbert, QB","Blaine Gabbert, QB, TEN"
2018,Blake Bortles,JAX,QB,Blake Bortles,00-0031407,B.Bortles,"Blake Bortles, QB","Blake Bortles, QB, JAX"
2018,Blake Jarwin,DAL,TE,Blake Jarwin,00-0033658,B.Jarwin,"Blake Jarwin, TE","Blake Jarwin, TE, DAL"
2018,Brandin Cooks,LA,WR,Brandin Cooks,00-0031236,B.Cooks,"Brandin Cooks, WR","Brandin Cooks, WR, LA"
2018,Brandon Marshall,SEA,WR,Brandon Marshall,00-0024334,B.Marshall,"Brandon Marshall, WR","Brandon Marshall, WR, SEA"
2018,Brandon Wilds,JAX,RB,Brandon Wilds,00-0032593,B.Wilds,"Brandon Wilds, RB","Brandon Wilds, RB, JAX"
2018,Brock Osweiler,MIA,QB,Brock Osweiler,00-0029682,B.Osweiler,"Brock Osweiler, QB","Brock Osweiler, QB, MIA"
2018,Bruce Ellington,HOU,WR,Bruce Ellington,00-0031326,B.Ellington,"Bruce Ellington, WR","Bruce Ellington, WR, HOU"
2018,C.J. Anderson,CAR,RB,C.J. Anderson,00-0029854,C.Anderson,"C.J. Anderson, RB","C.J. Anderson, RB, CAR"
2018,C.J. Beathard,SF,QB,C.J. Beathard,00-0033936,C.Beathard,"C.J. Beathard, QB","C.J. Beathard, QB, SF"
2018,C.J. Ham,MIN,FB,C.J. Ham,00-0032918,C.Ham,"C.J. Ham, FB","C.J. Ham, FB, MIN"
2018,C.J. Uzomah,CIN,TE,C.J. Uzomah,00-0032134,C.Uzomah,"C.J. Uzomah, TE","C.J. Uzomah, TE, CIN"
2018,Calvin Ridley,ATL,WR,Calvin Ridley,00-0034837,C.Ridley,"Calvin Ridley, WR","Calvin Ridley, WR, ATL"
2018,Cam Newton,CAR,QB,Cam Newton,00-0027939,C.Newton,"Cam Newton, QB","Cam Newton, QB, CAR"
2018,Cameron Brate,TB,TE,Cameron Brate,00-0031273,C.Brate,"Cameron Brate, TE","Cameron Brate, TE, TB"
2018,Cameron Meredith,NO,WR,Cameron Meredith,00-0031912,C.Meredith,"Cameron Meredith, WR","Cameron Meredith, WR, NO"
2018,Carlos Hyde,CLE,RB,Carlos Hyde,00-0031045,C.Hyde,"Carlos Hyde, RB","Carlos Hyde, RB, CLE"
2018,Carson Wentz,PHI,QB,Carson Wentz,00-0032950,C.Wentz,"Carson Wentz, QB","Carson Wentz, QB, PHI"
2018,Case Keenum,DEN,QB,Case Keenum,00-0028986,C.Keenum,"Case Keenum, QB","Case Keenum, QB, DEN"
2018,Chad Williams,ARI,WR,Chad Williams,00-0033933,C.Williams,"Chad Williams, WR","Chad Williams, WR, ARI"
2018,Charles Clay,BUF,TE,Charles Clay,00-0028112,C.Clay,"Charles Clay, TE","Charles Clay, TE, BUF"
2018,Chase Edmonds,ARI,RB,Chase Edmonds,00-0034681,C.Edmonds,"Chase Edmonds, RB","Chase Edmonds, RB, ARI"
2018,Chester Rogers,IND,WR,Chester Rogers,00-0032355,C.Rogers,"Chester Rogers, WR","Chester Rogers, WR, IND"
2018,Chris Carson,SEA,RB,Chris Carson,00-0033594,C.Carson,"Chris Carson, RB","Chris Carson, RB, SEA"
2018,Chris Conley,KC,WR,Chris Conley,00-0032128,C.Conley,"Chris Conley, WR","Chris Conley, WR, KC"
2018,Chris Godwin,TB,WR,Chris Godwin,00-0033921,C.Godwin,"Chris Godwin, WR","Chris Godwin, WR, TB"
2018,Chris Herndon,NYJ,TE,Chris Herndon,00-0034766,C.Herndon,"Chris Herndon, TE","Chris Herndon, TE, NYJ"
2018,Chris Hogan,NE,WR,Chris Hogan,00-0028237,C.Hogan,"Chris Hogan, WR","Chris Hogan, WR, NE"
2018,Chris Ivory,BUF,RB,Chris Ivory,00-0027531,C.Ivory,"Chris Ivory, RB","Chris Ivory, RB, BUF"
2018,Chris Moore,BAL,WR,Chris Moore,00-0032398,C.Moore,"Chris Moore, WR","Chris Moore, WR, BAL"
2018,Chris Thompson,WAS,RB,Chris Thompson,00-0030404,C.Thompson,"Chris Thompson, RB","Chris Thompson, RB, WAS"
2018,Christian Kirk,ARI,WR,Christian Kirk,00-0034775,C.Kirk,"Christian Kirk, WR","Christian Kirk, WR, ARI"
2018,Christian McCaffrey,CAR,RB,Christian McCaffrey,00-0033280,C.McCaffrey,"Christian McCaffrey, RB","Christian McCaffrey, RB, CAR"
2018,Christine Michael,IND,RB,Christine Michael,00-0030432,C.Michael,"Christine Michael, RB","Christine Michael, RB, IND"
2018,Cody Latimer,NYG,WR,Cody Latimer,00-0031344,C.Latimer,"Cody Latimer, WR","Cody Latimer, WR, NYG"
2018,Cole Beasley,DAL,WR,Cole Beasley,00-0029000,C.Beasley,"Cole Beasley, WR","Cole Beasley, WR, DAL"
2018,Cooper Kupp,LA,WR,Cooper Kupp,00-0033908,C.Kupp,"Cooper Kupp, WR","Cooper Kupp, WR, LA"
2018,Cordarrelle Patterson,NE,WR,Cordarrelle Patterson,00-0030578,C.Patterson,"Cordarrelle Patterson, WR","Cordarrelle Patterson, WR, NE"
2018,Corey Clement,PHI,RB,Corey Clement,00-0033725,C.Clement,"Corey Clement, RB","Corey Clement, RB, PHI"
2018,Corey Davis,TEN,WR,Corey Davis,00-0033871,C.Davis,"Corey Davis, WR","Corey Davis, WR, TEN"
2018,Corey Grant,JAX,RB,Corey Grant,00-0031731,C.Grant,"Corey Grant, RB","Corey Grant, RB, JAX"
2018,Courtland Sutton,DEN,WR,Courtland Sutton,00-0034348,C.Sutton,"Courtland Sutton, WR","Courtland Sutton, WR, DEN"
2018,D.J. Chark,JAX,WR,D.J. Chark,00-0034777,D.Chark,"D.J. Chark, WR","D.J. Chark, WR, JAX"
2018,Dak Prescott,DAL,QB,Dak Prescott,00-0033077,D.Prescott,"Dak Prescott, QB","Dak Prescott, QB, DAL"
2018,Dallas Goedert,PHI,TE,Dallas Goedert,00-0034351,D.Goedert,"Dallas Goedert, TE","Dallas Goedert, TE, PHI"
2018,Dalvin Cook,MIN,RB,Dalvin Cook,00-0033893,D.Cook,"Dalvin Cook, RB","Dalvin Cook, RB, MIN"
2018,Damien Williams,KC,RB,Damien Williams,00-0030874,D.Williams,"Damien Williams, RB","Damien Williams, RB, KC"
2018,Danny Amendola,MIA,WR,Danny Amendola,00-0026035,D.Amendola,"Danny Amendola, WR","Danny Amendola, WR, MIA"
2018,Dante Pettis,SF,WR,Dante Pettis,00-0034860,D.Pettis,"Dante Pettis, WR","Dante Pettis, WR, SF"
2018,Darius Jennings,TEN,WR,Darius Jennings,00-0031972,D.Jennings,"Darius Jennings, WR","Darius Jennings, WR, TEN"
2018,Darren Fells,CLE,TE,Darren Fells,00-0029738,D.Fells,"Darren Fells, TE","Darren Fells, TE, CLE"
2018,Darren Sproles,PHI,RB,Darren Sproles,00-0023564,D.Sproles,"Darren Sproles, RB","Darren Sproles, RB, PHI"
2018,Davante Adams,GB,WR,Davante Adams,00-0031381,D.Adams,"Davante Adams, WR","Davante Adams, WR, GB"
2018,David Johnson,ARI,RB,David Johnson,00-0032187,D.Johnson,"David Johnson, RB","David Johnson, RB, ARI"
2018,David Moore,SEA,WR,David Moore,00-0033589,D.Moore,"David Moore, WR","David Moore, WR, SEA"
2018,David Morgan,MIN,TE,David Morgan,00-0032430,D.Morgan,"David Morgan, TE","David Morgan, TE, MIN"
2018,David Njoku,CLE,TE,David Njoku,00-0033885,D.Njoku,"David Njoku, TE","David Njoku, TE, CLE"
2018,De'Anthony Thomas,KC,WR,De'Anthony Thomas,00-0031060,D.Thomas,"De'Anthony Thomas, WR","De'Anthony Thomas, WR, KC"
2018,De'Lance Turner,BAL,RB,De'Lance Turner,00-0034201,D.Turner,"De'Lance Turner, RB","De'Lance Turner, RB, BAL"
2018,DeAndre Carter,PHI,WR,DeAndre Carter,00-0031763,D.Carter,"DeAndre Carter, WR","DeAndre Carter, WR, PHI"
2018,DeAndre Hopkins,HOU,WR,DeAndre Hopkins,00-0030564,D.Hopkins,"DeAndre Hopkins, WR","DeAndre Hopkins, WR, HOU"
2018,Dede Westbrook,JAX,WR,Dede Westbrook,00-0033839,D.Westbrook,"Dede Westbrook, WR","Dede Westbrook, WR, JAX"
2018,Delanie Walker,TEN,TE,Delanie Walker,00-0024389,D.Walker,"Delanie Walker, TE","Delanie Walker, TE, TEN"
2018,Demarcus Robinson,KC,WR,Demarcus Robinson,00-0032775,D.Robinson,"Demarcus Robinson, WR","Demarcus Robinson, WR, KC"
2018,Demaryius Thomas,DEN,WR,Demaryius Thomas,00-0027874,D.Thomas,"Demaryius Thomas, WR","Demaryius Thomas, WR, DEN"
2018,Demetrius Harris,KC,TE,Demetrius Harris,00-0030155,D.Harris,"Demetrius Harris, TE","Demetrius Harris, TE, KC"
2018,Deonte Thompson,DAL,WR,Deonte Thompson,00-0029388,D.Thompson,"Deonte Thompson, WR","Deonte Thompson, WR, DAL"
2018,Derek Carr,OAK,QB,Derek Carr,00-0031280,D.Carr,"Derek Carr, QB","Derek Carr, QB, OAK"
2018,Derek Carrier,OAK,TE,Derek Carrier,00-0029119,D.Carrier,"Derek Carrier, TE","Derek Carrier, TE, OAK"
2018,Derek Watt,LAC,FB,Derek Watt,00-0032897,D.Watt,"Derek Watt, FB","Derek Watt, FB, LAC"
2018,Derrick Coleman,ARI,RB,Derrick Coleman,00-0029068,D.Coleman,"Derrick Coleman, RB","Derrick Coleman, RB, ARI"
2018,Derrick Henry,TEN,RB,Derrick Henry,00-0032764,D.Henry,"Derrick Henry, RB","Derrick Henry, RB, TEN"
2018,DeSean Jackson,TB,WR,DeSean Jackson,00-0026189,D.Jackson,"DeSean Jackson, WR","DeSean Jackson, WR, TB"
2018,Deshaun Watson,HOU,QB,Deshaun Watson,00-0033537,D.Watson,"Deshaun Watson, QB","Deshaun Watson, QB, HOU"
2018,DeShone Kizer,GB,QB,DeShone Kizer,00-0033899,D.Kizer,"DeShone Kizer, QB","DeShone Kizer, QB, GB"
2018,Detrez Newsome,LAC,RB,Detrez Newsome,00-0034565,D.Newsome,"Detrez Newsome, RB","Detrez Newsome, RB, LAC"
2018,DeVante Parker,MIA,WR,DeVante Parker,00-0031547,D.Parker,"DeVante Parker, WR","DeVante Parker, WR, MIA"
2018,Devin Funchess,CAR,WR,Devin Funchess,00-0032055,D.Funchess,"Devin Funchess, WR","Devin Funchess, WR, CAR"
